OrderID,OrderDate,ProductID,RegionID,CustomerID,Quantity,UnitPrice,Discount,SalesAmount,COGS,Profit
SO03371,2024-07-16,P017,R05,C0042,2,199.00,0.05,378.10,130.00,248.10
SO00136,2024-07-17,P013,R06,C0053,4,329.00,0.00,1316.00,440.00,876.00
SO01688,2024-07-17,P001,R01,C0101,1,699.00,0.05,664.05,320.00,344.05
SO03170,2024-07-17,P008,R05,C0144,2,299.00,0.00,598.00,190.00,408.00
SO03173,2024-07-17,P019,R02,C0089,2,79.00,0.10,142.20,48.00,94.20
SO03669,2024-07-17,P015,R02,C0057,4,119.00,0.00,476.00,152.00,324.00
SO00114,2024-07-18,P006,R02,C0054,4,179.00,0.10,644.40,220.00,424.40
SO00630,2024-07-18,P004,R08,C0060,2,1899.00,0.05,3608.10,1960.00,1648.10
SO00991,2024-07-18,P002,R07,C0159,4,399.00,0.00,1596.00,720.00,876.00
SO02313,2024-07-18,P007,R01,C0163,2,129.00,0.00,258.00,84.00,174.00
SO00971,2024-07-19,P015,R05,C0069,1,119.00,0.00,119.00,38.00,81.00
SO01637,2024-07-19,P020,R07,C0077,2,29.00,0.15,49.30,16.00,33.30
SO01695,2024-07-19,P017,R06,C0152,3,199.00,0.00,597.00,195.00,402.00
SO01794,2024-07-19,P020,R08,C0019,12,29.00,0.00,348.00,96.00,252.00
SO03501,2024-07-19,P018,R03,C0131,2,89.00,0.05,169.10,56.00,113.10
SO00124,2024-07-20,P010,R01,C0026,2,69.00,0.15,117.30,44.00,73.30
SO00413,2024-07-20,P003,R03,C0161,1,1199.00,0.00,1199.00,640.00,559.00
SO00644,2024-07-20,P013,R06,C0130,5,329.00,0.10,1480.50,550.00,930.50
SO02391,2024-07-20,P016,R04,C0023,2,95.00,0.10,171.00,60.00,111.00
SO02419,2024-07-20,P009,R01,C0166,1,99.00,0.05,94.05,34.00,60.05
SO02542,2024-07-20,P009,R06,C0127,3,99.00,0.20,237.60,102.00,135.60
SO03887,2024-07-20,P015,R07,C0029,3,119.00,0.10,321.30,114.00,207.30
SO03969,2024-07-20,P017,R07,C0012,1,199.00,0.00,199.00,65.00,134.00
SO01161,2024-07-21,P010,R08,C0041,1,69.00,0.00,69.00,22.00,47.00
SO01332,2024-07-21,P019,R08,C0162,1,79.00,0.00,79.00,24.00,55.00
SO01631,2024-07-21,P006,R04,C0084,2,179.00,0.05,340.10,110.00,230.10
SO01785,2024-07-21,P017,R05,C0089,2,199.00,0.00,398.00,130.00,268.00
SO01149,2024-07-22,P014,R07,C0052,2,499.00,0.00,998.00,360.00,638.00
SO03932,2024-07-22,P002,R02,C0050,2,399.00,0.10,718.20,360.00,358.20
SO01452,2024-07-23,P007,R05,C0095,2,129.00,0.10,232.20,84.00,148.20
SO01779,2024-07-23,P013,R02,C0054,1,329.00,0.05,312.55,110.00,202.55
SO01841,2024-07-23,P018,R03,C0161,2,89.00,0.10,160.20,56.00,104.20
SO02121,2024-07-24,P007,R03,C0038,2,129.00,0.00,258.00,84.00,174.00
SO03616,2024-07-24,P001,R03,C0175,5,699.00,0.00,3495.00,1600.00,1895.00
SO00276,2024-07-25,P020,R03,C0127,3,29.00,0.00,87.00,24.00,63.00
SO00624,2024-07-25,P013,R01,C0001,1,329.00,0.20,263.20,110.00,153.20
SO02957,2024-07-25,P002,R03,C0145,2,399.00,0.10,718.20,360.00,358.20
SO03851,2024-07-25,P007,R08,C0028,5,129.00,0.05,612.75,210.00,402.75
SO00223,2024-07-26,P008,R06,C0125,4,299.00,0.10,1076.40,380.00,696.40
SO00242,2024-07-26,P013,R03,C0016,1,329.00,0.00,329.00,110.00,219.00
SO01163,2024-07-26,P011,R02,C0177,1,39.00,0.00,39.00,12.00,27.00
SO01388,2024-07-26,P019,R02,C0086,1,79.00,0.00,79.00,24.00,55.00
SO02702,2024-07-26,P013,R03,C0049,12,329.00,0.00,3948.00,1320.00,2628.00
SO02777,2024-07-26,P017,R08,C0078,2,199.00,0.00,398.00,130.00,268.00
SO03581,2024-07-26,P003,R07,C0021,5,1199.00,0.00,5995.00,3200.00,2795.00
SO00128,2024-07-27,P017,R07,C0163,2,199.00,0.00,398.00,130.00,268.00
SO00579,2024-07-28,P011,R01,C0047,2,39.00,0.05,74.10,24.00,50.10
SO00597,2024-07-29,P016,R03,C0155,1,95.00,0.05,90.25,30.00,60.25
SO00666,2024-07-29,P006,R07,C0129,8,179.00,0.05,1360.40,440.00,920.40
SO00945,2024-07-29,P015,R03,C0177,2,119.00,0.20,190.40,76.00,114.40
SO01662,2024-07-29,P016,R08,C0136,1,95.00,0.05,90.25,30.00,60.25
SO01926,2024-07-29,P017,R04,C0151,1,199.00,0.00,199.00,65.00,134.00
SO03707,2024-07-29,P010,R04,C0033,3,69.00,0.15,175.95,66.00,109.95
SO00212,2024-07-30,P017,R07,C0041,1,199.00,0.00,199.00,65.00,134.00
SO00510,2024-07-30,P003,R07,C0016,2,1199.00,0.00,2398.00,1280.00,1118.00
SO00614,2024-07-30,P017,R01,C0095,4,199.00,0.00,796.00,260.00,536.00
SO01033,2024-07-30,P016,R01,C0104,1,95.00,0.10,85.50,30.00,55.50
SO02601,2024-07-30,P010,R03,C0102,8,69.00,0.00,552.00,176.00,376.00
SO00132,2024-07-31,P014,R04,C0096,1,499.00,0.00,499.00,180.00,319.00
SO02437,2024-07-31,P008,R04,C0001,1,299.00,0.00,299.00,95.00,204.00
SO02622,2024-07-31,P005,R04,C0033,1,89.00,0.00,89.00,28.00,61.00
SO01356,2024-08-01,P002,R03,C0176,1,399.00,0.00,399.00,180.00,219.00
SO01669,2024-08-01,P003,R07,C0053,2,1199.00,0.05,2278.10,1280.00,998.10
SO02035,2024-08-01,P008,R08,C0040,1,299.00,0.05,284.05,95.00,189.05
SO02105,2024-08-01,P008,R01,C0048,1,299.00,0.10,269.10,95.00,174.10
SO02901,2024-08-01,P020,R02,C0115,1,29.00,0.00,29.00,8.00,21.00
SO02946,2024-08-01,P020,R07,C0060,1,29.00,0.10,26.10,8.00,18.10
SO03505,2024-08-01,P018,R01,C0017,1,89.00,0.00,89.00,28.00,61.00
SO00818,2024-08-02,P005,R03,C0085,5,89.00,0.00,445.00,140.00,305.00
SO01848,2024-08-02,P010,R03,C0049,3,69.00,0.00,207.00,66.00,141.00
SO02918,2024-08-02,P020,R05,C0077,1,29.00,0.00,29.00,8.00,21.00
SO03336,2024-08-02,P010,R08,C0108,12,69.00,0.00,828.00,264.00,564.00
SO00033,2024-08-03,P003,R06,C0161,3,1199.00,0.20,2877.60,1920.00,957.60
SO00251,2024-08-03,P006,R04,C0174,1,179.00,0.05,170.05,55.00,115.05
SO00341,2024-08-03,P010,R04,C0130,1,69.00,0.00,69.00,22.00,47.00
SO00748,2024-08-03,P006,R08,C0043,1,179.00,0.05,170.05,55.00,115.05
SO01872,2024-08-03,P010,R03,C0151,8,69.00,0.10,496.80,176.00,320.80
SO02009,2024-08-03,P003,R03,C0001,1,1199.00,0.00,1199.00,640.00,559.00
SO02727,2024-08-03,P006,R04,C0088,2,179.00,0.20,286.40,110.00,176.40
SO00750,2024-08-04,P012,R08,C0098,1,49.00,0.15,41.65,14.00,27.65
SO01143,2024-08-04,P020,R07,C0142,1,29.00,0.00,29.00,8.00,21.00
SO01286,2024-08-04,P010,R02,C0147,1,69.00,0.00,69.00,22.00,47.00
SO02332,2024-08-04,P008,R04,C0034,1,299.00,0.05,284.05,95.00,189.05
SO02366,2024-08-04,P005,R08,C0082,1,89.00,0.00,89.00,28.00,61.00
SO02708,2024-08-04,P013,R06,C0090,1,329.00,0.05,312.55,110.00,202.55
SO02887,2024-08-04,P002,R02,C0047,1,399.00,0.00,399.00,180.00,219.00
SO00728,2024-08-05,P014,R02,C0032,2,499.00,0.00,998.00,360.00,638.00
SO00738,2024-08-05,P007,R04,C0044,2,129.00,0.00,258.00,84.00,174.00
SO00816,2024-08-05,P004,R04,C0031,1,1899.00,0.05,1804.05,980.00,824.05
SO01797,2024-08-05,P002,R08,C0126,3,399.00,0.00,1197.00,540.00,657.00
SO01799,2024-08-05,P011,R03,C0082,3,39.00,0.10,105.30,36.00,69.30
SO01878,2024-08-05,P016,R03,C0100,4,95.00,0.00,380.00,120.00,260.00
SO00607,2024-08-06,P001,R06,C0009,1,699.00,0.05,664.05,320.00,344.05
SO02346,2024-08-06,P011,R01,C0031,1,39.00,0.20,31.20,12.00,19.20
SO02397,2024-08-06,P017,R01,C0041,4,199.00,0.05,756.20,260.00,496.20
SO02853,2024-08-06,P013,R08,C0041,2,329.00,0.00,658.00,220.00,438.00
SO01221,2024-08-07,P019,R01,C0003,3,79.00,0.00,237.00,72.00,165.00
SO01971,2024-08-07,P010,R04,C0098,8,69.00,0.00,552.00,176.00,376.00
SO00148,2024-08-08,P013,R04,C0119,2,329.00,0.10,592.20,220.00,372.20
SO00281,2024-08-08,P007,R01,C0044,1,129.00,0.00,129.00,42.00,87.00
SO00593,2024-08-08,P015,R02,C0108,1,119.00,0.10,107.10,38.00,69.10
SO00602,2024-08-08,P007,R02,C0143,3,129.00,0.00,387.00,126.00,261.00
SO02008,2024-08-08,P004,R04,C0143,2,1899.00,0.00,3798.00,1960.00,1838.00
SO02859,2024-08-08,P018,R01,C0044,1,89.00,0.10,80.10,28.00,52.10
SO03357,2024-08-08,P009,R03,C0107,12,99.00,0.15,1009.80,408.00,601.80
SO03392,2024-08-08,P002,R01,C0074,1,399.00,0.00,399.00,180.00,219.00
SO00279,2024-08-09,P012,R03,C0096,1,49.00,0.10,44.10,14.00,30.10
SO00742,2024-08-09,P017,R03,C0123,3,199.00,0.05,567.15,195.00,372.15
SO01444,2024-08-09,P002,R04,C0028,4,399.00,0.00,1596.00,720.00,876.00
SO01520,2024-08-09,P010,R08,C0104,1,69.00,0.00,69.00,22.00,47.00
SO02278,2024-08-09,P011,R08,C0091,3,39.00,0.00,117.00,36.00,81.00
SO03941,2024-08-09,P007,R04,C0059,1,129.00,0.20,103.20,42.00,61.20
SO01039,2024-08-10,P018,R01,C0155,2,89.00,0.20,142.40,56.00,86.40
SO01625,2024-08-10,P016,R03,C0045,3,95.00,0.00,285.00,90.00,195.00
SO03045,2024-08-10,P018,R08,C0126,4,89.00,0.00,356.00,112.00,244.00
SO03252,2024-08-10,P018,R05,C0030,12,89.00,0.00,1068.00,336.00,732.00
SO03321,2024-08-10,P012,R06,C0052,1,49.00,0.05,46.55,14.00,32.55
SO03922,2024-08-10,P014,R06,C0114,1,499.00,0.10,449.10,180.00,269.10
SO00350,2024-08-11,P003,R02,C0128,3,1199.00,0.10,3237.30,1920.00,1317.30
SO01867,2024-08-11,P008,R07,C0034,2,299.00,0.00,598.00,190.00,408.00
SO02062,2024-08-11,P009,R03,C0087,3,99.00,0.00,297.00,102.00,195.00
SO02663,2024-08-11,P010,R06,C0063,1,69.00,0.00,69.00,22.00,47.00
SO02694,2024-08-11,P005,R07,C0107,1,89.00,0.00,89.00,28.00,61.00
SO03095,2024-08-11,P015,R04,C0148,2,119.00,0.15,202.30,76.00,126.30
SO00197,2024-08-12,P017,R01,C0020,1,199.00,0.15,169.15,65.00,104.15
SO00355,2024-08-12,P002,R04,C0107,2,399.00,0.20,638.40,360.00,278.40
SO00797,2024-08-12,P009,R06,C0039,8,99.00,0.00,792.00,272.00,520.00
SO00902,2024-08-12,P007,R07,C0097,1,129.00,0.15,109.65,42.00,67.65
SO01411,2024-08-12,P004,R05,C0158,2,1899.00,0.10,3418.20,1960.00,1458.20
SO01608,2024-08-12,P007,R02,C0179,2,129.00,0.00,258.00,84.00,174.00
SO01834,2024-08-12,P018,R08,C0018,3,89.00,0.20,213.60,84.00,129.60
SO02977,2024-08-12,P012,R08,C0013,1,49.00,0.00,49.00,14.00,35.00
SO03872,2024-08-12,P004,R01,C0105,1,1899.00,0.05,1804.05,980.00,824.05
SO00475,2024-08-13,P003,R02,C0008,2,1199.00,0.20,1918.40,1280.00,638.40
SO01924,2024-08-13,P011,R04,C0038,4,39.00,0.05,148.20,48.00,100.20
SO01990,2024-08-13,P003,R08,C0163,2,1199.00,0.00,2398.00,1280.00,1118.00
SO02545,2024-08-13,P014,R01,C0026,2,499.00,0.00,998.00,360.00,638.00
SO02679,2024-08-13,P009,R08,C0022,1,99.00,0.00,99.00,34.00,65.00
SO02760,2024-08-13,P005,R01,C0085,1,89.00,0.00,89.00,28.00,61.00
SO01906,2024-08-14,P001,R05,C0170,1,699.00,0.10,629.10,320.00,309.10
SO02187,2024-08-14,P002,R03,C0164,1,399.00,0.00,399.00,180.00,219.00
SO03587,2024-08-14,P011,R07,C0004,4,39.00,0.05,148.20,48.00,100.20
SO01534,2024-08-15,P011,R07,C0062,1,39.00,0.10,35.10,12.00,23.10
SO01683,2024-08-15,P010,R05,C0087,1,69.00,0.10,62.10,22.00,40.10
SO02721,2024-08-15,P018,R01,C0041,3,89.00,0.00,267.00,84.00,183.00
SO03320,2024-08-15,P017,R01,C0130,5,199.00,0.00,995.00,325.00,670.00
SO00661,2024-08-16,P019,R03,C0173,1,79.00,0.00,79.00,24.00,55.00
SO00771,2024-08-16,P016,R03,C0109,3,95.00,0.15,242.25,90.00,152.25
SO01114,2024-08-16,P012,R05,C0109,2,49.00,0.00,98.00,28.00,70.00
SO02195,2024-08-16,P008,R04,C0006,1,299.00,0.00,299.00,95.00,204.00
SO02286,2024-08-16,P004,R03,C0130,1,1899.00,0.00,1899.00,980.00,919.00
SO02388,2024-08-16,P013,R05,C0180,2,329.00,0.05,625.10,220.00,405.10
SO03124,2024-08-16,P007,R04,C0082,8,129.00,0.15,877.20,336.00,541.20
SO03293,2024-08-16,P003,R06,C0139,2,1199.00,0.05,2278.10,1280.00,998.10
SO03692,2024-08-16,P001,R06,C0033,3,699.00,0.05,1992.15,960.00,1032.15
SO03768,2024-08-16,P020,R01,C0120,3,29.00,0.00,87.00,24.00,63.00
SO03989,2024-08-16,P020,R05,C0119,1,29.00,0.00,29.00,8.00,21.00
SO01359,2024-08-17,P001,R03,C0046,2,699.00,0.00,1398.00,640.00,758.00
SO03259,2024-08-17,P009,R03,C0059,1,99.00,0.10,89.10,34.00,55.10
SO00490,2024-08-18,P020,R07,C0129,2,29.00,0.00,58.00,16.00,42.00
SO00586,2024-08-18,P007,R03,C0026,1,129.00,0.00,129.00,42.00,87.00
SO01345,2024-08-18,P011,R05,C0119,1,39.00,0.05,37.05,12.00,25.05
SO01911,2024-08-18,P015,R05,C0141,2,119.00,0.00,238.00,76.00,162.00
SO02217,2024-08-18,P019,R04,C0049,1,79.00,0.00,79.00,24.00,55.00
SO02361,2024-08-18,P019,R07,C0178,1,79.00,0.05,75.05,24.00,51.05
SO03208,2024-08-18,P014,R04,C0048,1,499.00,0.00,499.00,180.00,319.00
SO03258,2024-08-18,P003,R01,C0007,8,1199.00,0.10,8632.80,5120.00,3512.80
SO03649,2024-08-18,P001,R01,C0099,1,699.00,0.00,699.00,320.00,379.00
SO00594,2024-08-19,P016,R05,C0133,1,95.00,0.00,95.00,30.00,65.00
SO02580,2024-08-19,P010,R08,C0010,3,69.00,0.00,207.00,66.00,141.00
SO02809,2024-08-19,P006,R03,C0024,5,179.00,0.00,895.00,275.00,620.00
SO03884,2024-08-19,P005,R04,C0116,8,89.00,0.15,605.20,224.00,381.20
SO00674,2024-08-20,P012,R01,C0113,1,49.00,0.05,46.55,14.00,32.55
SO01932,2024-08-20,P007,R02,C0180,1,129.00,0.00,129.00,42.00,87.00
SO03854,2024-08-20,P002,R02,C0136,3,399.00,0.10,1077.30,540.00,537.30
SO03881,2024-08-20,P011,R07,C0132,3,39.00,0.00,117.00,36.00,81.00
SO01216,2024-08-21,P001,R04,C0043,1,699.00,0.00,699.00,320.00,379.00
SO01524,2024-08-21,P003,R01,C0047,1,1199.00,0.00,1199.00,640.00,559.00
SO02306,2024-08-21,P014,R05,C0127,1,499.00,0.00,499.00,180.00,319.00
SO02791,2024-08-21,P012,R02,C0066,4,49.00,0.10,176.40,56.00,120.40
SO03028,2024-08-21,P007,R05,C0007,1,129.00,0.00,129.00,42.00,87.00
SO00603,2024-08-22,P019,R07,C0168,1,79.00,0.00,79.00,24.00,55.00
SO00857,2024-08-22,P009,R02,C0012,4,99.00,0.00,396.00,136.00,260.00
SO01209,2024-08-22,P012,R02,C0048,3,49.00,0.00,147.00,42.00,105.00
SO01805,2024-08-22,P001,R02,C0043,2,699.00,0.10,1258.20,640.00,618.20
SO02933,2024-08-22,P012,R08,C0154,3,49.00,0.00,147.00,42.00,105.00
SO01850,2024-08-23,P007,R05,C0094,2,129.00,0.00,258.00,84.00,174.00
SO02507,2024-08-23,P016,R05,C0087,2,95.00,0.05,180.50,60.00,120.50
SO03885,2024-08-23,P003,R04,C0148,5,1199.00,0.00,5995.00,3200.00,2795.00
SO00213,2024-08-24,P003,R07,C0092,4,1199.00,0.15,4076.60,2560.00,1516.60
SO00296,2024-08-24,P012,R01,C0177,8,49.00,0.00,392.00,112.00,280.00
SO02061,2024-08-24,P012,R05,C0159,4,49.00,0.00,196.00,56.00,140.00
SO02127,2024-08-24,P013,R04,C0116,12,329.00,0.00,3948.00,1320.00,2628.00
SO02604,2024-08-24,P002,R02,C0119,1,399.00,0.20,319.20,180.00,139.20
SO02774,2024-08-24,P015,R01,C0013,2,119.00,0.00,238.00,76.00,162.00
SO02817,2024-08-24,P002,R08,C0163,4,399.00,0.20,1276.80,720.00,556.80
SO02981,2024-08-24,P009,R03,C0076,1,99.00,0.00,99.00,34.00,65.00
SO03239,2024-08-24,P018,R04,C0124,2,89.00,0.00,178.00,56.00,122.00
SO03554,2024-08-24,P020,R08,C0179,3,29.00,0.00,87.00,24.00,63.00
SO03894,2024-08-24,P011,R08,C0124,1,39.00,0.10,35.10,12.00,23.10
SO01825,2024-08-25,P005,R06,C0057,1,89.00,0.10,80.10,28.00,52.10
SO02183,2024-08-25,P020,R03,C0032,1,29.00,0.15,24.65,8.00,16.65
SO03314,2024-08-25,P011,R03,C0096,8,39.00,0.00,312.00,96.00,216.00
SO03368,2024-08-25,P001,R07,C0123,5,699.00,0.20,2796.00,1600.00,1196.00
SO03689,2024-08-25,P005,R01,C0050,3,89.00,0.10,240.30,84.00,156.30
SO03833,2024-08-25,P010,R06,C0071,1,69.00,0.05,65.55,22.00,43.55
SO00270,2024-08-26,P004,R06,C0034,1,1899.00,0.05,1804.05,980.00,824.05
SO01247,2024-08-26,P002,R03,C0062,1,399.00,0.20,319.20,180.00,139.20
SO02222,2024-08-26,P001,R08,C0177,5,699.00,0.00,3495.00,1600.00,1895.00
SO02494,2024-08-26,P014,R05,C0126,2,499.00,0.00,998.00,360.00,638.00
SO03436,2024-08-26,P002,R01,C0148,1,399.00,0.05,379.05,180.00,199.05
SO00090,2024-08-27,P011,R05,C0052,1,39.00,0.10,35.10,12.00,23.10
SO00769,2024-08-27,P009,R05,C0020,1,99.00,0.20,79.20,34.00,45.20
SO01935,2024-08-27,P002,R05,C0056,5,399.00,0.00,1995.00,900.00,1095.00
SO02316,2024-08-27,P007,R07,C0086,2,129.00,0.05,245.10,84.00,161.10
SO03046,2024-08-27,P009,R05,C0141,1,99.00,0.00,99.00,34.00,65.00
SO03705,2024-08-27,P017,R08,C0042,2,199.00,0.15,338.30,130.00,208.30
SO03750,2024-08-27,P012,R04,C0050,1,49.00,0.10,44.10,14.00,30.10
SO00705,2024-08-28,P004,R03,C0167,1,1899.00,0.10,1709.10,980.00,729.10
SO01664,2024-08-28,P006,R03,C0154,3,179.00,0.00,537.00,165.00,372.00
SO03653,2024-08-28,P002,R08,C0138,1,399.00,0.05,379.05,180.00,199.05
SO03891,2024-08-28,P011,R01,C0085,5,39.00,0.20,156.00,60.00,96.00
SO03947,2024-08-28,P006,R03,C0063,1,179.00,0.15,152.15,55.00,97.15
SO03914,2024-08-29,P015,R08,C0025,1,119.00,0.00,119.00,38.00,81.00
SO03955,2024-08-29,P005,R04,C0082,1,89.00,0.10,80.10,28.00,52.10
SO01063,2024-08-30,P006,R07,C0133,1,179.00,0.10,161.10,55.00,106.10
SO01300,2024-08-30,P003,R06,C0151,3,1199.00,0.00,3597.00,1920.00,1677.00
SO01808,2024-08-30,P014,R08,C0176,3,499.00,0.05,1422.15,540.00,882.15
SO03598,2024-08-30,P019,R08,C0068,2,79.00,0.00,158.00,48.00,110.00
SO02821,2024-08-31,P007,R03,C0014,4,129.00,0.15,438.60,168.00,270.60
SO00048,2024-09-01,P010,R04,C0006,1,69.00,0.05,65.55,22.00,43.55
SO00789,2024-09-01,P014,R08,C0065,1,499.00,0.00,499.00,180.00,319.00
SO01011,2024-09-01,P016,R04,C0150,1,95.00,0.10,85.50,30.00,55.50
SO01015,2024-09-01,P013,R03,C0056,1,329.00,0.05,312.55,110.00,202.55
SO01032,2024-09-01,P018,R08,C0166,1,89.00,0.10,80.10,28.00,52.10
SO01479,2024-09-01,P012,R06,C0120,3,49.00,0.05,139.65,42.00,97.65
SO03666,2024-09-01,P019,R08,C0051,1,79.00,0.00,79.00,24.00,55.00
SO00729,2024-09-02,P020,R06,C0091,1,29.00,0.20,23.20,8.00,15.20
SO01106,2024-09-02,P008,R04,C0066,1,299.00,0.05,284.05,95.00,189.05
SO01160,2024-09-02,P005,R04,C0110,2,89.00,0.00,178.00,56.00,122.00
SO01415,2024-09-03,P011,R08,C0065,5,39.00,0.00,195.00,60.00,135.00
SO01772,2024-09-03,P001,R01,C0072,4,699.00,0.05,2656.20,1280.00,1376.20
SO01887,2024-09-03,P015,R08,C0129,1,119.00,0.10,107.10,38.00,69.10
SO02353,2024-09-03,P006,R01,C0078,1,179.00,0.00,179.00,55.00,124.00
SO03122,2024-09-03,P017,R06,C0104,2,199.00,0.20,318.40,130.00,188.40
SO03716,2024-09-03,P015,R03,C0061,1,119.00,0.05,113.05,38.00,75.05
SO01083,2024-09-05,P017,R05,C0080,2,199.00,0.15,338.30,130.00,208.30
SO03009,2024-09-05,P003,R08,C0152,2,1199.00,0.05,2278.10,1280.00,998.10
SO03171,2024-09-05,P020,R07,C0099,3,29.00,0.05,82.65,24.00,58.65
SO03973,2024-09-05,P014,R03,C0026,4,499.00,0.20,1596.80,720.00,876.80
SO00325,2024-09-06,P014,R02,C0156,1,499.00,0.20,399.20,180.00,219.20
SO01077,2024-09-06,P008,R08,C0063,4,299.00,0.00,1196.00,380.00,816.00
SO01127,2024-09-06,P012,R04,C0164,2,49.00,0.20,78.40,28.00,50.40
SO03713,2024-09-06,P014,R02,C0064,2,499.00,0.00,998.00,360.00,638.00
SO00207,2024-09-07,P002,R04,C0010,1,399.00,0.00,399.00,180.00,219.00
SO00410,2024-09-07,P017,R08,C0157,1,199.00,0.00,199.00,65.00,134.00
SO01285,2024-09-07,P007,R07,C0180,4,129.00,0.10,464.40,168.00,296.40
SO02208,2024-09-07,P017,R07,C0180,1,199.00,0.05,189.05,65.00,124.05
SO02503,2024-09-07,P016,R06,C0089,4,95.00,0.00,380.00,120.00,260.00
SO00566,2024-09-08,P019,R02,C0009,3,79.00,0.05,225.15,72.00,153.15
SO00689,2024-09-08,P003,R04,C0177,2,1199.00,0.15,2038.30,1280.00,758.30
SO01362,2024-09-08,P008,R03,C0052,1,299.00,0.00,299.00,95.00,204.00
SO01692,2024-09-08,P017,R08,C0095,2,199.00,0.00,398.00,130.00,268.00
SO02079,2024-09-08,P014,R03,C0023,1,499.00,0.00,499.00,180.00,319.00
SO02095,2024-09-08,P014,R01,C0175,1,499.00,0.20,399.20,180.00,219.20
SO00659,2024-09-09,P001,R06,C0041,1,699.00,0.10,629.10,320.00,309.10
SO01026,2024-09-09,P011,R04,C0175,1,39.00,0.05,37.05,12.00,25.05
SO01102,2024-09-09,P015,R03,C0084,2,119.00,0.00,238.00,76.00,162.00
SO01433,2024-09-09,P007,R06,C0171,2,129.00,0.20,206.40,84.00,122.40
SO01590,2024-09-09,P007,R07,C0176,3,129.00,0.00,387.00,126.00,261.00
SO01746,2024-09-09,P004,R08,C0150,3,1899.00,0.00,5697.00,2940.00,2757.00
SO01770,2024-09-09,P019,R03,C0116,1,79.00,0.05,75.05,24.00,51.05
SO01804,2024-09-09,P013,R02,C0041,5,329.00,0.00,1645.00,550.00,1095.00
SO03058,2024-09-09,P011,R03,C0013,3,39.00,0.00,117.00,36.00,81.00
SO00377,2024-09-10,P020,R01,C0164,2,29.00,0.00,58.00,16.00,42.00
SO01399,2024-09-10,P019,R04,C0040,3,79.00,0.10,213.30,72.00,141.30
SO01962,2024-09-10,P004,R08,C0087,1,1899.00,0.00,1899.00,980.00,919.00
SO02033,2024-09-10,P011,R05,C0048,4,39.00,0.00,156.00,48.00,108.00
SO02649,2024-09-10,P006,R08,C0159,2,179.00,0.05,340.10,110.00,230.10
SO02747,2024-09-10,P019,R08,C0149,3,79.00,0.05,225.15,72.00,153.15
SO02789,2024-09-10,P017,R07,C0077,1,199.00,0.00,199.00,65.00,134.00
SO03291,2024-09-10,P011,R07,C0103,5,39.00,0.00,195.00,60.00,135.00
SO00244,2024-09-11,P012,R07,C0052,1,49.00,0.00,49.00,14.00,35.00
SO01005,2024-09-11,P015,R05,C0159,5,119.00,0.00,595.00,190.00,405.00
SO02930,2024-09-11,P007,R04,C0147,8,129.00,0.00,1032.00,336.00,696.00
SO00175,2024-09-12,P019,R02,C0024,1,79.00,0.00,79.00,24.00,55.00
SO00536,2024-09-12,P019,R01,C0088,4,79.00,0.10,284.40,96.00,188.40
SO01249,2024-09-12,P010,R08,C0084,2,69.00,0.15,117.30,44.00,73.30
SO01620,2024-09-12,P019,R01,C0156,3,79.00,0.15,201.45,72.00,129.45
SO02137,2024-09-12,P004,R02,C0118,2,1899.00,0.00,3798.00,1960.00,1838.00
SO03123,2024-09-12,P007,R02,C0130,1,129.00,0.00,129.00,42.00,87.00
SO03781,2024-09-12,P006,R07,C0044,3,179.00,0.00,537.00,165.00,372.00
SO00126,2024-09-13,P009,R04,C0014,8,99.00,0.00,792.00,272.00,520.00
SO00895,2024-09-13,P016,R02,C0013,4,95.00,0.00,380.00,120.00,260.00
SO01001,2024-09-13,P018,R01,C0077,1,89.00,0.05,84.55,28.00,56.55
SO02446,2024-09-13,P003,R07,C0172,1,1199.00,0.00,1199.00,640.00,559.00
SO03251,2024-09-13,P012,R08,C0015,2,49.00,0.00,98.00,28.00,70.00
SO03804,2024-09-13,P002,R04,C0023,4,399.00,0.00,1596.00,720.00,876.00
SO00316,2024-09-14,P008,R05,C0057,1,299.00,0.00,299.00,95.00,204.00
SO01122,2024-09-14,P002,R02,C0028,4,399.00,0.10,1436.40,720.00,716.40
SO03298,2024-09-14,P007,R07,C0063,2,129.00,0.00,258.00,84.00,174.00
SO03867,2024-09-14,P014,R06,C0108,8,499.00,0.00,3992.00,1440.00,2552.00
SO03933,2024-09-14,P011,R08,C0083,5,39.00,0.05,185.25,60.00,125.25
SO03984,2024-09-14,P019,R01,C0011,2,79.00,0.00,158.00,48.00,110.00
SO01606,2024-09-15,P018,R01,C0096,1,89.00,0.00,89.00,28.00,61.00
SO02670,2024-09-15,P004,R05,C0052,8,1899.00,0.00,15192.00,7840.00,7352.00
SO02709,2024-09-15,P009,R03,C0056,2,99.00,0.00,198.00,68.00,130.00
SO02759,2024-09-15,P007,R01,C0086,1,129.00,0.10,116.10,42.00,74.10
SO03848,2024-09-15,P011,R06,C0061,3,39.00,0.00,117.00,36.00,81.00
SO00909,2024-09-16,P004,R07,C0022,2,1899.00,0.15,3228.30,1960.00,1268.30
SO01003,2024-09-16,P018,R01,C0158,1,89.00,0.00,89.00,28.00,61.00
SO02052,2024-09-16,P010,R08,C0131,1,69.00,0.10,62.10,22.00,40.10
SO02782,2024-09-16,P003,R01,C0179,2,1199.00,0.00,2398.00,1280.00,1118.00
